domain,privacy_link,hash,init_language,valid_language,text_content,policy_downloaded
chinacourt.org,https://passport.migu.cn/portal/privacy/protocol?sourceid=208003,e211de0e09e38a56f73a46dac3cfdda6e6beb89537410ba8519fe02f157f8bcb,China,ko,,TRUE
kelexsw.com,https://www.gamersky.com/z/securitybreach/,f1f6ea0fba92b848a7da1416e783e62ea30c84593896bb31e1e683b8af4aa9f5,China,ko,,TRUE
jlu.edu.cn,https://elink.chinacourt.org/link?elid=http://www.legalinfo.gov.cn/,ec40070446044d0e0ef76d87c1cdea51bfc982ebf549a5af8f21eace2ef8d34e,China,,,FALSE
cau.edu.cn,https://www.6park.com/pub/gdpr.php,99648014784280ecc0b18d480b512259b31e2ad9d02eaafa32d448dc37af8541,China,zh-cn,,TRUE
cau.edu.cn,https://udesk.cn/service_agreement.html,cbdae5b1fe1713eabe18e3659cc6959491893f7acaa9959640148ba70ca27cfd,China,zh-cn,,TRUE
cau.edu.cn,https://www.dianxiaomi.com/privacy.htm,24b23e040b3fa35aae0499bd009090ea829c3775280326f47b82a51395bc2248,China,zh-cn,,TRUE
anhuinews.com,https://gotokeep.com/policy,259080be32aab443fce767a02988a690baadade78a74e807e98eef63575d4ed9,China,zh-cn,,TRUE
migu.cn,https://faceunity.com/policy.html,da75ac0754f99ca2c5fbf9b2347cfcc199c5b9fdb4e82f16dbee718cd43e66f6,China,zh-cn,,TRUE
migu.cn,https://www.yunzhan365.com/privacy.html,9f596782e0869ece70a98d01856e43a20a8b0c662c8a3e665d81db5e39bc3b4c,China,zh-cn,,TRUE
chiphell.com,http://www.dianxiaomi.com/privacy.htm,3114afa3e4d3343d24b19be3301abd4ccf2432f5a8d908cd2562ced8f7b91eae,China,zh-cn,,TRUE
cqu.edu.cn,https://laohu8.com/agreement/CHN-PrivacyPolicy?skin=2,776029e0184bcdb626a01b71a91f25023dcb9b91c3ff37a933c1511b63a24aba,China,zh-cn,,TRUE
cqu.edu.cn,https://laohu8.com/agreement/CHN-GuideforComplaints?skin=2,99cd5edb058b06cc24df313e463f2f42fb4a6de96ecd9fb937ace602beb10c91,China,zh-cn,,TRUE
cqu.edu.cn,https://laohu8.com/agreement/CHN-AccountManage?skin=2,ea494b9cd1b6501aab41379e93a90e8d02f19443192ed2204475b78d064dbdd0,China,zh-cn,,TRUE
cqu.edu.cn,https://laohu8.com/agreement/CHN-TigerCommunityRules?skin=2,49f3fc16f5783752339e554faf7d8601b905b8fa68040af079cb0c65e31b141b,China,zh-cn,,TRUE
cqu.edu.cn,https://laohu8.com/agreement/CHN-ServiceAgreement?skin=2,1aaa13461bb60ca2673f397f974d94f3876be82814dff904417703fd33ddc1f5,China,zh-cn,,TRUE
pclady.com.cn,https://elink.chinacourt.org/link?elid=http://www.legaldaily.com.cn/,3c56815d8083a62faf71288df48c4c5606c4df9742a4f88b2436a785eb6dd1ce,China,,,FALSE
drivergenius.com,https://public-cdn.mokahr.com/privacyPolicySharedInfoList.html,a5c17992b511519637325a90ac429d7307ac4a2b04b064f73e63941875b99a89,China,ko,,TRUE
icourse163.org,https://qiku.com/about/legal.html,9dd5e9f8111bfa63d2dad97ed971eb029e41372e8726a2a98bff11cba425d469,China,zh-cn,,TRUE
icourse163.org,https://qiku.com/service/salepolicy/,6f4d00a01ab2f066addac2f0e790270810f442c00acdb336c4c0f80c5184e9e5,China,,,FALSE
icourse163.org,https://cloud.qiku.com/help/agreement.html,d82a6719a92b7b9a1ced0e3b523aaf957bc914d4fe640abb9720300b22b6005c,China,zh-cn,,TRUE
icourse163.org,https://cloud.qiku.com/help/privacy.html,3fe8330f0dad28f3292d630e81a99deb9e3b7576925d9d66dc74faa36d0eead4,China,zh-cn,,TRUE
icourse163.org,https://www.icourse163.org/topics/mooc_privacy_policy/,1b0787bd8a7d54692a0ea7f8e18957417dcd44670c7e3cf981dda27893a5804b,China,zh-cn,,TRUE
icourse163.org,https://www.icourse163.org/topics/mooc_privacy_service/,ee539f762a305b023c731f1527a1f80b664328b2375c93a7c2613758b95a5c57,China,zh-cn,,TRUE
icourse163.org,https://www.icourse163.org/topics/mooc_privacy_childrenpolicy,6e90e299619377de1969b3c7b0a8f438c9d400f90e5fdae267f9ca4045a211cc,China,zh-cn,,TRUE
artron.net,https://gotokeep.com/privacy,a8f8b53118ef694ea6875d6ee92e2777f6c10d33a9ff1d8e1af0ccd35ae36501,China,en,,TRUE
artron.net,https://artron.net/aboutus/privacy,626e0d605aa7a84329f622c297a6891d12a885180e2b7360fc1830ab1816b5e6,China,zh-cn,,TRUE
artron.net,https://show.gotokeep.com/privacy,64f4bcd7c19b2c5cb4467892727598ec5a79afd70939fde1e1421f02549b60fe,China,en,,TRUE
sensorsdata.cn,https://sensorsdata.cn/compliance/privacy.html,b5f450fddadab39a00a72c9c21b4c4e49bdd61cc61f34724599a3d003bda32f5,China,zh-cn,,TRUE
sensorsdata.cn,https://www.sensorsdata.cn/solutions/security.html,2bf78e5f64a3a59440d75ea8c2175887ac4cf9cc1d7165fa2ad5e68f8453620f,China,zh-cn,,TRUE
gotokeep.com,https://m.gotokeep.com/fd-page/agreement/rulesWiki,916bf14c94479d0ed348c617856e43c6359aeeefaff1a6482bf4413cb2142961,China,en,,TRUE
gotokeep.com,https://hpplay.com.cn/apk-privacy.html,1dc3689ea30dfb18d61fcf3ab9136c1ce466601c8442a12ecce8839c5a70f464,China,zh-cn,,TRUE
donews.com,https://inmobi.cn/privacy-policy/,44d2245b8cb2a71857653a235517931a91a5aa14f8930b99e76c7e503b43dc58,China,zh-cn,,TRUE
donews.com,https://www.babytree.com/app/privacy.html,0255d8eab3c9cca5fd508b0e53619dd18232487632746602c4b876276f4891ef,China,zh-cn,,TRUE
donews.com,https://inmobi.cn/security/,97dde4aa5a0673084a15d538b6eb025bc501ec6e613710c86883de6f47f75247,China,en,,TRUE
donews.com,https://h5.babytree.com/h5_fe_preg/html/user/privacy_policy/preg_terms_privacy/index?forbid_scroll=true,ad1fec90b48b2906a99e90ef455cf02316437de0d0d2dc944ea81f4140272dbe,China,zh-cn,,TRUE
donews.com,https://inmobi.cn/cookie-policy/,0f8a6f0f3553b5a6f575ab448bcd2e64384617e420916324d1ef5c2353bcd36e,China,en,,TRUE
qingdaonews.com,https://www.tapd.cn/home/privacy,ca5ed967b8262d1e56f29b16d5a497af835d4d261e7924719e830d39f28b1e19,China,,,TRUE
qingdaonews.com,https://www.tapd.cn/official/security,e6f9369cb5e9bafccfe51e6585b85d419fa2bce59cf3c4b14b6d9ed002852254,China,,,TRUE
5118.com,https://www.epower.cn/legal,f2ab201a23231fbcc8be51cf5addc1ff5cbd3f1da975d46229df97177a814b20,China,zh-cn,,TRUE
5118.com,http://big5.backchina.com/special/privacy/,77e6e8e07ce3ce5cf074bd675682701afb9cb6b0553249f308032fa8d49d8270,China,ko,,TRUE
pcbaby.com.cn,https://newstock.cfi.cn/pic/policy-cn.htm,154845266695840829af2bde5951b9fdf06bd2bf8752a61a9bcb8a50a67db43a,China,zh-cn,,TRUE
pcbaby.com.cn,https://securityverify.dd373.com/usercenter/safety_verification.html,1fff90d2b6fc6f35f8cf2d4109f1b5f03704bd588700398480129b446e646e85,China,zh-cn,,TRUE
pcbaby.com.cn,https://newuser.dd373.com/usercenter/security_center.html,198ff4fa9710ed04ba468ad5eb74d25d15da2e89b73496796b6df1833800cbb5,China,zh-cn,,TRUE
cnmo.com,https://www.vpser.net/category/security/feed,9d9b45cf622092af4ba78909a00964066ac8545a259be91074ac630ad4cec4a6,China,,,FALSE
cnmo.com,https://www.vpser.net/category/security,2d2359e6ced87e0f5969a489a45a24c4ec681f5732c774195c165a6d4aea2a57,China,,,FALSE
cnmo.com,https://www.ijinshan.com/function/privacy/,26d39d350434fadf888e95f2cc7bcb323043e8347ab96e211d10342197785cb3,China,zh-cn,,TRUE
mokahr.com,https://www.admobile.top/privacyPolicy.html,5da6a0996b4f9fcf312a3aac11274e1577b3c4e19e8afce2c889bcbe6eb30ff8,China,zh-cn,,TRUE
jin10.com,https://admobile.top/privacyPolicy.html,b8666070b3c4172c527d366a200a9e2b01fb547ea4571b67ed4932ec32d80fe8,China,zh-cn,,TRUE
jin10.com,https://www.jin10.com/about/index.html#privacy,d50a4548ef19889014f3d533bc8039008aa11da9cbf4ac3f6b99a5fa8a5fe1e2,China,zh-cn,,TRUE
tapd.cn,https://app.ute-tech.com.cn/privacy-policy/dayband_en.html,05a4f36182e1376f411360e335ee931e01cfd707ef7a73482357c95110fb483e,China,en,,TRUE
tapd.cn,https://app.ute-tech.com.cn/privacy-policy/flagfitpro_en.html,94659851bfbc5663f981678d5b6b6b5518086ead4fb946171066fb0365a78088,China,en,,TRUE
tapd.cn,https://app.ute-tech.com.cn/privacy-policy/gloryfit_en.html,3bb74819e715f9087646d169a48ece4992a1d911722fb411a54a47025d3edf4e,China,en,,TRUE
backchina.com,https://www.backchina.com/special/privacy/,368f784a86447e6d22d2dadcb780f41e054918c2f3dc6eda9575da654f500674,China,zh-cn,,TRUE
dns.com,https://www.foxitsoftware.cn/company/privacy.html,5df0b0fde5733772b4a61169bfd220cd5172786a58e927496df82b4b49a4d6b5,China,zh-cn,,TRUE
vpser.net,http://52poke.com/about/#legal,6c5e0c8afade94b20c91be8689f9f3688335cd927d9886ba5d4f4bbf5f02e538,China,en,,TRUE
vpser.net,https://ijinshan.com/function/privacy/,d4a1e978f5dffa9582f54472aa18bdd66d1877e7b7e2743f5c31149c5e239f08,China,zh-cn,,TRUE
zhenhunxiaoshuo.com,https://inmobi.cn/privacy-policy-for-eea/,2cd23b53fc54008dfe5515c39c3a17e553fbb946585edf3fae460d604dca6420,China,en,,TRUE
zhenhunxiaoshuo.com,https://inmobi.cn/gdpr-subject-access-request-policy/,fb5dc08c1121b5bd055c9155efa50ddd8d90c6da682f305143d1fee6c98b141e,China,en,,TRUE
zhenhunxiaoshuo.com,https://you.kaola.com/footer/index.html?key=footer_returnpolicy,22127983ecca28f2147625224a3d001770d42d108ed208594c815d0157299c11,China,zh-cn,,TRUE
nipic.com,https://foxitsoftware.cn/support/security-advisories.html,fb87fc8c710b4745acfb3dc0602fc8b3f3ce148cc1487d85f89c264fe877e03b,China,zh-cn,,TRUE
ute-tech.com.cn,https://inmobi.cn/cookie-policy/localhost/cookie-policy,ad29d2500d07380a7e03084566e84d60170fbeb6a7aeaab275121cf7fc1321fc,China,,,FALSE
233leyuan.com,https://chillyroom.com/zh/extra/children-privacy-protection-guidlines,2e1e6310776af5541af749c43a20d22fda3d76559a8fa328a92503b7046330fe,China,zh-cn,,TRUE
233leyuan.com,https://chillyroom.com/zh/extra/user-license-service-agreement,f3def73d705477e8d448b5be170f2f4f487f2ae5c10e38af66868a8374e4180c,China,zh-cn,,TRUE
233leyuan.com,https://chillyroom.com/zh/extra/privacy-policy,dc79ecdba656d8643b1ea0c3238dfee86dc07da3fb6ff0181b47cca71cabe14f,China,zh-cn,,TRUE
kujiale.com,https://www.kujiale.com/festatic/privacy_policy,f6894d8f4aac15f3afe06fefc2db089d438c4f70a1af246aee7763050bc037b2,China,,,TRUE
kujiale.com,https://www.kujiale.com/festatic/user_agreement,81a19735564e5b274ae152623ef2761e358e1328ea18030bb666a155da310c45,China,,,TRUE
hcfy.app,https://big5.backchina.com/special/privacy/,b6bbdfe65415e22570b79b2062baa18e377fddb5e81c2a312b3049a0fcdd52de,China,ko,,TRUE
52poke.com,https://qweather.com/terms/privacy,f9c7bf29552b15866235771d00876a0238df455031d87675f75ed8c42c0df497,China,zh-cn,,TRUE
kujiale.com,https://www.kujiale.com/festatic/security,fad1e04666013fb7bd16404c08dbc701a847acef3b7d54a07ea83764a4dfcea6,China,,,FALSE
epower.cn,https://midea.com.cn/Personal-data-security-protection,ba77ccd60b602620070d627c87340907a7e242288b6c94d1799d91d2917d950f,China,zh-cn,,TRUE
epower.cn,https://epower.cn/legal,1c73f066c493763e4ece425d3fcfd744765c456d42bff7ff2cced69abbe12719,China,zh-cn,,TRUE
qweather.com,https://filemong.com/agreement/agree3.html,8184f46ec523ed21c95a9319a860c0f0b32f9de76b2cd50a6cfda270e1553bfe,China,ca,,TRUE
qweather.com,https://filemong.com/agreement/agree1.html,b6b513ce16733a9ddcfefe18842d965c903a1a166bb5584d5a7477d61f711dfd,China,tr,,TRUE
qweather.com,https://filemong.com/agreement/agree2.html,4d157331aefafd486563249ecd1577e6205fb5aab0a692f91c565cdaeae8cf40,China,ca,,TRUE
qweather.com,https://juejin.im/privacy,fd1959c1d453f21b9c302a96239c5a9216ad4764437a1c00a3aac237cfd1ffc5,China,zh-cn,,TRUE
hlj.fun,https://newmitbbs.com/ucp.php?mode=privacy&sid=aa012b2eb77dfdf3e42f14a9bf485e4a,1c110782001a33057d7973cf55868aab47f905f25a8f9cb93e795c185d03c537,China,zh-cn,,TRUE
hlj.fun,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=aa012b2eb77dfdf3e42f14a9bf485e4a,f61a28c8b45132fd1fdd01f2942c3ba5d08f039e6f0597294fbc254e3b6582c6,China,en,,TRUE
tongrenquan.org,https://31gamestudio.com/policy.html,871a6640415f1631929c96fcf40820daed2d9df667f6503e42ba59c4ece6785e,China,en,,TRUE
filemong.com,http://www.wosign.com/policy/Terms_of_Use_Agreement_cn.pdf,83b71ec39391414168b448184c10d93040d23c2c5ba3683b5f1c1cbdd7bc9427,China,bn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html,f6cde02105652a08061381557d97f40d6df2acb396ae9946bb1ca369fbc4c5b9,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmljiu,0f876d8da632cf74bceb0a661c7ed8172342891e26492df9fad9554fa02c7834,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlsan,87113dda48ea85c33492e68c691e0498832bb82572a4a2ed15bd3318269a137d,China,zh-cn,,TRUE
newmitbbs.com,https://newmitbbs.com/ucp.php?mode=privacy&sid=c0b292594210b6b160c41c9488b6bee0,06bab027512068224f770600ec2cf3bae9f22fe9ef8a4f2aa5f9a10de56cda62,China,zh-cn,,TRUE
newmitbbs.com,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=c0b292594210b6b160c41c9488b6bee0,dc0a645b38b978bea3c277ec56bf6fc7285f7a086dd95a3863e8862a29e38430,China,en,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlsi,8d024fed0c300dc714ed3244515da06f6cc9dbade802dc8897224bb7a95648e8,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlqi,a2c8e6ca0bd533fc71c9b3598d7d82b10ba6415d227c42fedff06a0f04877c18,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmler,6cc77b4be3067763e5f661a891fabd9d1adf7ae4858667fb41a58c2698d9fdc5,China,zh-cn,,TRUE
newmitbbs.com,https://lizhifm.com/about/privacy.html,19b06053f408ceefe3befda426cea91e2955a3bca489996122c3bbc1697a5abe,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlwu,0182c67501c15128d8236ead78fbc9e4574ca425e266975e9c6d1121898a54d3,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlyi,d3f5f6eb8a1651eb9abc39ed075289ef16fe32525a81040ce31426e58c773098,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlba,ba5cb5a4578f3a3b8728061be78683d1d3c24fdb618c1013034832dbfa78847c,China,zh-cn,,TRUE
newmitbbs.com,https://www.woshipm.com/policy,ceb64bae44ad6046e860a373066242bce4e6a80fe9649e542e908b95de527dd5,China,zh-cn,,TRUE
newmitbbs.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlliu,b11e921ecde8f97c1ae7ef31242e325b66f1eeb2aa535fab8855ed42ad954f61,China,zh-cn,,TRUE
newmitbbs.com,https://lizhifm.com/about/agreement.html,09972c920d8e4cef38f7d312821de64817cb87d3b1c80f1964ae76344c23fd38,China,zh-cn,,TRUE
7k7k.com,https://activity.52tt.com/yy-act/rules/privacypolicyttmobile/,33adb4bee1465b375c2cf23c1714388424818f0987746b31cb3fe445552a908f,China,zh-cn,,TRUE
7k7k.com,https://www.zhibo8.com/web/privacyPolicyPc.html,59bca76e49b2d93c18f832571029e4631a2c6256cd03ab6d51b3b85f0560dd2e,China,zh-cn,,TRUE
helloword.com.cn,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=d774aa16ad0f97cb7460903595aeee44,877758b9de5f3137e12b1089f0567e8c0d7a45f6a60a9884adcf0c9b990c2a46,China,en,,TRUE
helloword.com.cn,https://ct.hnair.com/index/intro/intro_policy,f1eff0f886fb1ceeb8c05b9730066134af0db9ad0e590f5e18fabb35f71d5505,China,zh-cn,,TRUE
helloword.com.cn,https://newmitbbs.com/ucp.php?mode=privacy&sid=d774aa16ad0f97cb7460903595aeee44,600c005d8f91ebda5dd814c447d9bdc5e04ed4e95bef2cfe6cb9d7e23ca52394,China,zh-cn,,TRUE
jiayuan.com,https://csjplatform.com/policy-center,d52667195f5ff65b247ed2263f2a5d3d0f9798bf7e46aefc3a782fa490bc5eb7,China,zh-cn,,TRUE
jiayuan.com,https://csjplatform.com/privacy,2364b5f56f90224e66f2bb292af8e24b617fc70dd143401b721befc439a2c460,China,zh-cn,,TRUE
wosign.com,https://www.wosign.com/article/policy/2698.html,9dfab71a59f3c9cf0536b789a03c123bde2178cbe1950b084da60997cca7dba5,China,zh-cn,,TRUE
wosign.com,https://www.wosign.com/article/policy/2662.html,2b977601dce06ea49359c682c6336af5d4161ffd4614f5dd6b622bd5442a73a0,China,zh-cn,,TRUE
mabangerp.com,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=d0d01725d269d0e3bec8a92dd4e6bf25,d3e47345d259a4158ecfb4bba8c235ecd52a77856f452f8b4b51199fedefa7a8,China,en,,TRUE
mabangerp.com,https://newmitbbs.com/ucp.php?mode=privacy&sid=d0d01725d269d0e3bec8a92dd4e6bf25,749ab10a4120b6cc8641e7a131c5a54136d07a369d0b236594bfd5553755535d,China,zh-cn,,TRUE
hnair.com,https://freereceivesms.com/privacy/,4d8146865fe3ad7eccb95832e3c9d41523bc632e57ea754c3ba4e6574b141b98,China,,,TRUE
31gamestudio.com,https://31gamestudio.com/privacy-policy.html,16961b46203aa19ca839abc869c1dc6ad7a886579e4618f37bf449f4a3de841f,China,en,,TRUE
jobui.com,https://www.leigod.com/help/privacyAgreement.html,d7f3823adde32756c6e11a09b72728dbcbbfb477a94449b96eb760be44266c35,China,zh-cn,,TRUE
freereceivesms.com,https://newmitbbs.com/ucp.php?mode=privacy&sid=4bd38c67a1ce8ef04838448e82864fe3,cb60a045ea00302c6ae4418a94fd73ea7df5e1bc09d7eacb633cf4c18bf7283e,China,zh-cn,,TRUE
freereceivesms.com,https://www.csjplatform.com/policy/26463,0607086699b305ec7b790162e42a3384f6f49ca87ba04efeaedae3e2f419d26c,China,zh-cn,,TRUE
freereceivesms.com,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=4bd38c67a1ce8ef04838448e82864fe3,5065836e9b270759b8dc1e3da7cb5c0d1d5e69255dbad0a1aec59b238da654f8,China,en,,TRUE
fkxs.net,https://newmitbbs.com/ucp.php?mode=privacy&sid=5c55ed160822980092112adf5eec3897,1667ffaf2e99be52cbce8ee12f9c83ab26b7264159b6e75f7261cfa9b4b0fea9,China,zh-cn,,TRUE
fkxs.net,https://newmitbbs.com/ucp.php?mode=delete_cookies&sid=5c55ed160822980092112adf5eec3897,5d4537efe14d0cf800c77a4f86977c8adcdb76c69d881ba8f4e96408b1991fd2,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section9,1e0f4989b2d9cf90f43e97f148d624b22047efed669373fe93069b9ff7c47001,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section11,92882fc493114c838e7e77d1efdaca39f727b5f8307a32632499afab1483cdd5,China,en,,TRUE
woshipm.com,https://security.xiaopeng.com/,d031b18388bf039cab26cdfe577c0463398c244c3a8f6226d84679c7c6f83968,China,zh-cn,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section12,105902d29c5ae216a6d769bbcca4c786429d3efbd1bce11d0befb62796e53e16,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section6,131aeb8a0ab9444689f8ff269732fcbe1c520413b76f481510b93839d91cb666,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html,1192ac6012d21ac057e3013905d15e2a0dc965acf7df5388632edaa2a93c5a81,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section10,8084aad96263446492d2cbc184cda2e5c72ced2b6bcd9957aa204248f267b1bf,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section8,ec99b8641b978453dff9e429141743009b65f26ab832bcd443d09c43ccce70e8,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section4,a2532415eba0797cd9dec5cc6c7686d8ab5a807c9b1b53678064c27aeecae250,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section13,19121e01b545d01c371c97a1324ca3f1a599963a6126c871f4867042e78a1d44,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section-protection,215af8314e29f7641291205ce35def93890f62d7eb6c678c5013e6492b6ed75e,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section7,286a2b74a9c63a1eb5463a6c26bbb1d5c74aa954a4f6433fc58687e4e44c31a7,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#section14,d33ed6a0f730acf65bd34ea6c3798d406383e3631e4c88e3d6f48790b7396580,China,en,,TRUE
woshipm.com,https://magictavern.com/privacy.html#right_to_opt_out_of_information_sales,bc3e36d6803349562764059f70f96b84ba7f8d9c5a93469646dcc8bdc56a4f64,China,en,,TRUE
woshipm.com,https://www.xiaopeng.com/help/privacy.html?currentContentId=4267,9dc2848a61799ab3e9150e09ae774307c0a943f44e37852199881c846cb0d46d,China,zh-cn,,TRUE
xiachufang.com,https://xiachufang.com/privacy_policy/,d4aeec17f5ffa0149ce63f3d8b09d412094afbb87e3631b8828235c950e98920,China,zh-cn,,TRUE
699pic.com,https://shubaowb.com/privacy.html,bbe8e6aabe01da8acb042cc316546acd69481cfc70b5ae00be91a3e7f623e8a1,China,zh-cn,,TRUE
woniu.com,http://9yinbbs.woniu.com/member.php?action=clearcookies&formhash=e6cec2da,ef16221f39a3ee1e79e6b8ab665f34991be6ec0e67e1d807427087d65db97b27,China,zh-cn,,TRUE
xilu.com,https://wanhu.com.cn/legaldisclaimer/,d6f32c2407ed14fc59df3a6363b08654440f6c60c1c69ad8c0da93c7f23d9d63,China,zh-cn,,TRUE
lizhifm.com,https://corp.pchouse.com.cn/privacyPolicy.html#ysmlshi,fe321c4e502e04b545b9bbcce616a47f6538bc856d68d434b55e44447f5cf393,China,zh-cn,,TRUE
pchouse.com.cn,https://em.skykiwi.com/privacy.html,693189e770cb14b2b461bfd4b50f0fe6c496f3ccf2ebac527076dabcd8988ffd,China,en,,TRUE
pchouse.com.cn,https://security.qianjia.com/,0e25ec332bbd5679091e8396dd492d705e1fe67c7faccea3802058b87e1f72d5,China,ko,,TRUE
instrument.com.cn,https://dns.com.cn/show/support/domlegal.do,742f555eeb78b44d9b2d406594a19b927de29982f50774e6114ddc5e9c8d10f5,China,zh-cn,,TRUE
instrument.com.cn,https://www.smm.cn/legal,a3ebbe2a99e4e2b1a129baedd639b2d93a750458c6bf47182133074b9ba54d02,China,zh-cn,,TRUE
instrument.com.cn,https://www.smm.cn/privacy,2183f58b06af982b21730f60cdc8c663635ee1c8b4fe7b069ff5f14b0586f0e3,China,zh-cn,,TRUE
zhibo8.com,https://zhibo8.com/web/privacyPolicyPc.html,887c0920886d2263a96ab93a7eec9f944f6251511bd30ce8bfdc4569f2dd6224,China,zh-cn,,TRUE
dsred.com,https://teambition.com/privacy,00a8defa47311f835ef4b1d465374d45aad9cdd32476037b8fb94d44190d92b5,China,zh-cn,,TRUE
dsred.com,https://www.teambition.com/privacy,82f3eb8e4368f12f9e798f8aebdb96f9202eb8db91a4b47480422ef221172c7a,China,zh-cn,,TRUE
wanhu.com.cn,https://www.xgcartoon.com/privacy,608346adda96292f0ec27014c41fad4145becfb426dcfac641c587c3764991d6,China,ko,,TRUE
bysee3.com,https://www.magictavern.com/privacy.html,ef7acf1ff7f8d570651c358cfd9f96768284f35ce2b317cc1b0d11731d159610,China,en,,TRUE
scau.edu.cn,https://cn.xgcartoon.com/privacy,ddd5f4b18621151174132c4ece79285e78eef65135629ca0df59446221632ee6,China,zh-cn,,TRUE
dzpknews.com,https://magictavern.com/privacy.html#section2,8e5b289158720e3a15e48a4c9d5d6f28d3719cfa7841a9079cb8e4865d81c0f6,China,en,,TRUE
dzpknews.com,https://www.magictavern.com/privacy-20221028.html,f98c31d9cedef35c8275115bc90f6835fc740798afb3139d9e01ef37ffc3b816,China,en,,TRUE
dzpknews.com,https://magictavern.com/privacy.html#section1,4f3e5cac14dfd3a0cdb5c239e498937a94f4d34570bca62c40d170cffd3e8ba9,China,en,,TRUE
dzpknews.com,https://magictavern.com/privacy.html#section3,34187c06969301a1428cecc349b27fd47f7aadf50c389e346d0cb00a82cb642e,China,en,,TRUE
dzpknews.com,https://mubu.com/privacyPolicy,7998f6adf650f38ac7ed3cc457033147baff892272f1ce27e440e4ef4192daa7,China,zh-cn,,TRUE
meishichina.com,https://www.instrument.com.cn/vippc/vip/privacy.html,571a5ff96bf645e8efac683eec2c503c67d20c487a9bd7cd0706e69875ee05ab,China,zh-cn,,TRUE
meishichina.com,https://www.52pk.com/Intro/privacy.htm,eea523d4c4ff53a8b5220fcf0d25d31be107371f8df816d4bb8a2b2862b39fe8,China,zh-cn,,TRUE
xunyou.com,https://mubu.com/mubu-simple-privacy-policy/,d704126b9f686c3e070adba47cb94485c0f89eb723022d0aea2184594015ea92,China,zh-cn,,TRUE
xgcartoon.com,https://xgcartoon.com/privacy,388999f65638eed2c749bfb29716d7324fe8ced91232681378dcb460fd6937ae,China,ko,,TRUE
xgcartoon.com,https://cloud.kingdee.com/passport/#/policy-agree/privacy-policy,9cb5e9bb48e2d5b32cbf5a2e9885f4e503d15f91d8bddd598ce03d5c60b1a620,China,ko,,TRUE
52pk.com,https://industry.cfi.cn/pic/policy-cn.htm,3fb235fc99e4e68b14ea7347cc4746b7670bcd93787066052397afaef6a14426,China,zh-cn,,TRUE
hxnews.com,https://www.freebuf.com/articles/security-management,53889b8e7586c306a48aba9d6ba3d4edec7aecc38f932c433ef7b09318c106d9,China,zh-cn,,TRUE
hxnews.com,https://hsbc.com.cn/help/mandatory-info/privacy-and-security/#cookies,c61014a27f48c2ac262fa55dea80f619a07603f4a3099a371221c49f695a4da1,China,zh-cn,,TRUE
jpxs123.com,https://help.co188.com/co188/legal.html,e1d1f17bf61b28dd3c66c0b413b18c089fad494d5213b7937451ecb2744e9b98,China,zh-cn,,TRUE
echatsoft.com,https://kaspersky.com.cn/small-business-security/downloads,acdb087049cb5d2cf95d24cb788d2a1316f9da1cecd3ebf357b5e4d3e540a090,China,en,,TRUE
echatsoft.com,https://kaspersky.com.cn/home-security,26271fe93ec77800d1ffa7b4b191f1b92574bf75bc726e3d6d8a40ec1dfc24c4,China,vi,,TRUE
echatsoft.com,https://kaspersky.com.cn/internet-security,c00cc39eaa84338c54c7822cb4f21d67e6f691f3f278d5bbe6f87372e33e73ce,China,zh-cn,,TRUE
